cik,name,reportingDate,filingDate,nameOfIssuer,titleOfClass,cusip,value,sshPrnamt,sshPrnamtType,putCall,investmentDiscretion,otherManager,Sole,Shared,None
1610520,UBS Group AG,20240930,20241114,WOLFSPEED INC,COM,977852102,1300770,134100,SH,Put,DFND,30,0,134100,0
1610520,UBS Group AG,20240930,20241114,WOLFSPEED INC,COM,977852102,158304,16320,SH,,DFND,1,0,0,16320
1610520,UBS Group AG,20240930,20241114,WOLFSPEED INC,COM,977852102,61354780,6325235,SH,,DFND,30,0,6325235,0
1610520,UBS Group AG,20240930,20241114,WOLFSPEED INC,COM,977852102,8167,842,SH,,DFND,14,0,0,842
1610520,UBS Group AG,20240930,20241114,WOLFSPEED INC,COM,977852102,99668,10275,SH,,DFND,31,0,0,10275
1610520,UBS Group AG,20240930,20241114,WOLFSPEED INC,COM,977852102,281,29,SH,,DFND,,29,0,0
1858789,"YOUSIF CAPITAL MANAGEMENT, LLC",20231231,20240201,Wolfspeed Inc,COM,977852102,2533152,58220,SH,,SOLE,,8133,0,50087
2022297,Federation des caisses Desjardins du Quebec,20190331,20240830,CREE INC,COM,225447101,8583,150,SH,,DFND,2,150,0,0
1269119,OPPENHEIMER ASSET MANAGEMENT INC.,20240630,20240808,WOLFSPEED INC,NOTE 0.250% 2/1,977852AB8,129690,220000,SH,,OTR,43,0,220000,0
2022297,Federation des caisses Desjardins du Quebec,20170630,20240830,CREE INC,COM,225447101,32834,1332,SH,,DFND,2,1332,0,0
884546,CHARLES SCHWAB INVESTMENT MANAGEMENT INC,20231231,20240206,WOLFSPEED INC,COM,977852102,35225696,809600,SH,,SOLE,,809600,0,0
1610520,UBS Group AG,20240630,20240814,WOLFSPEED INC,COM,977852102,58061,2551,SH,,DFND,30,0,0,2551
1610520,UBS Group AG,20240630,20240814,WOLFSPEED INC,COM,977852102,5303,233,SH,,DFND,31,0,0,233
1610520,UBS Group AG,20240630,20240814,WOLFSPEED INC,COM,977852102,19164,842,SH,,DFND,14,0,0,842
1610520,UBS Group AG,20240630,20240814,WOLFSPEED INC,COM,977852102,660,29,SH,,DFND,,29,0,0
1610520,UBS Group AG,20240630,20240814,WOLFSPEED INC,COM,977852102,93843122,4123160,SH,Call,DFND,30,0,4123160,0
1610520,UBS Group AG,20240630,20240814,WOLFSPEED INC,COM,977852102,2276000,100000,SH,Put,DFND,30,0,100000,0
1610520,UBS Group AG,20240630,20240814,WOLFSPEED INC,COM,977852102,429823,18885,SH,,DFND,1,0,0,18885
1610520,UBS Group AG,20240630,20240814,WOLFSPEED INC,COM,977852102,55206610,2425598,SH,,DFND,30,0,2425598,0
1610520,UBS Group AG,20240630,20240814,WOLFSPEED INC,COM,977852102,738152,32432,SH,,DFND,35,0,32432,0
1610520,UBS Group AG,20240630,20240814,WOLFSPEED INC,COM,977852102,992541,43609,SH,,DFND,39,0,43609,0
1610520,UBS Group AG,20240630,20240814,WOLFSPEED INC,COM,977852102,357332,15700,SH,,DFND,40,0,15700,0
1610520,UBS Group AG,20231231,20240209,WOLFSPEED INC,COM,977852102,1827,42,SH,,DFND,40,0,42,0
1610520,UBS Group AG,20231231,20240209,WOLFSPEED INC,COM,977852102,3785,87,SH,,DFND,1,0,87,0
1610520,UBS Group AG,20231231,20240209,WOLFSPEED INC,COM,977852102,642382,14764,SH,,DFND,39,0,14764,0
1610520,UBS Group AG,20231231,20240209,WOLFSPEED INC,COM,977852102,1717427,39472,SH,,DFND,1,0,0,39472
1610520,UBS Group AG,20231231,20240209,WOLFSPEED INC,COM,977852102,20581535,473030,SH,,DFND,30,0,473030,0
1610520,UBS Group AG,20231231,20240209,WOLFSPEED INC,NOTE  0.250% 2/1,977852AB8,2021,3000,PRN,,DFND,1,0,0,3000
1727862,Neumann Advisory Hong Kong Ltd,20240331,20240412,WOLFSPEED INC,COM,977852102,302,10223,SH,,SOLE,,10223,0,0
1906594,"China Universal Asset Management Co., Ltd.",20240331,20240429,WOLFSPEED INC,Common Stock,977852102,826,28000,SH,,SOLE,,28000,0,0
1599868,"Avior Wealth Management, LLC",20240630,20240813,CREE INC,Stock,977852102,386,17,SH,,SOLE,,0,0,17
85338,ROTHSCHILD INVESTMENT LLC,20231231,20240731,WOLFSPEED INC COM,Stock,977852102,336985,7745,SH,,SOLE,,0,0,7745
85338,ROTHSCHILD INVESTMENT LLC,20240630,20240731,WOLFSPEED INC COM,Stock,977852102,397048,17445,SH,,SOLE,,0,0,17445
1454984,"Ensign Peak Advisors, Inc",20240630,20240813,WOLFSPEED INC,COM,977852102,967323,42501,SH,,SOLE,,42501,0,0
1650301,Versor Investments LP,20231231,20240207,WOLFSPEED INC,COM,977852102,704862,16200,SH,,SOLE,,16200,0,0
884546,CHARLES SCHWAB INVESTMENT MANAGEMENT INC,20240630,20240812,WOLFSPEED INC,COM,977852102,19347092,850048,SH,,SOLE,,850048,0,0
19617,JPMORGAN CHASE & CO,20240930,20241108,WOLFSPEED INC,COMMON,977852102,842794,86886,SH,,DFND,4,29899,0,56987
19617,JPMORGAN CHASE & CO,20240930,20241108,WOLFSPEED INC,COMMON,977852102,14851,1531,SH,,DFND,24,1531,0,0
19617,JPMORGAN CHASE & CO,20240930,20241108,WOLFSPEED INC,BOND,977852AB8,1497756,3724000,PRN,,DFND,4,1790000,0,1934000
19617,JPMORGAN CHASE & CO,20240930,20241108,WOLFSPEED INC,BOND,977852AD4,1283539,3495000,PRN,,DFND,4,2845000,0,650000
19617,JPMORGAN CHASE & CO,20240930,20241108,WOLFSPEED INC,BOND,977852AB8,777835,1934000,PRN,,OTR,4,0,1934000,0
19617,JPMORGAN CHASE & CO,20240930,20241108,WOLFSPEED INC,COMMON,977852102,14445929,1489271,SH,,DFND,6,1489271,0,0
19617,JPMORGAN CHASE & CO,20240930,20241108,WOLFSPEED INC,BOND,977852AD4,238713,650000,PRN,,OTR,4,0,650000,0
19617,JPMORGAN CHASE & CO,20240930,20241108,WOLFSPEED INC,BOND,977852AB8,257804,641000,PRN,,DFND,8,250000,391000,0
19617,JPMORGAN CHASE & CO,20240930,20241108,WOLFSPEED INC,BOND,977852AD4,99158,270000,PRN,,DFND,8,65000,205000,0
19617,JPMORGAN CHASE & CO,20240930,20241108,WOLFSPEED INC,BOND,977852AB8,67970,169000,PRN,,DFND,5,169000,0,0
19617,JPMORGAN CHASE & CO,20240930,20241108,WOLFSPEED INC,BOND,225447AD3,70871,100000,PRN,,DFND,5,100000,0,0
19617,JPMORGAN CHASE & CO,20240930,20241108,WOLFSPEED INC,BOND,977852AB8,14077,35000,PRN,,DFND,16,35000,0,0
19617,JPMORGAN CHASE & CO,20240930,20241108,WOLFSPEED INC,COMMON,977852102,7857,810,SH,,DFND,5,810,0,0
19617,JPMORGAN CHASE & CO,20240930,20241108,WOLFSPEED INC,COMMON,977852102,6877,709,SH,,OTR,1,665,0,44
19617,JPMORGAN CHASE & CO,20240930,20241108,WOLFSPEED INC,COMMON,977852102,708,73,SH,,DFND,24,73,0,0
19617,JPMORGAN CHASE & CO,20240930,20241108,WOLFSPEED INC,COMMON,977852102,388,40,SH,,DFND,2,0,0,40
1374170,NORGES BANK,20231231,20240209,WOLFSPEED INC,COM,977852102,308700839,7094940,SH,,SOLE,,7094940,0,0
1992825,"Farther Finance Advisors, LLC",20240331,20240514,WOLFSPEED INC COM,Stock,977852102,2870,96,SH,,SOLE,,0,0,96
1906594,"China Universal Asset Management Co., Ltd.",20240930,20241025,WOLFSPEED INC,Common Stock,977852102,48500,5000,SH,,SOLE,,5000,0,0
861177,UBS ASSET MANAGEMENT AMERICAS INC,20231231,20240214,WOLFSPEED INC,EQUITY US CM,977852102,58959531,1355080,SH,,DFND,1,248769,0,1106311
861177,UBS ASSET MANAGEMENT AMERICAS INC,20231231,20240214,WOLFSPEED INC,EQUITY US CM,977852102,5445407,125153,SH,,SOLE,1,125153,0,0
861177,UBS ASSET MANAGEMENT AMERICAS INC,20231231,20240214,WOLFSPEED INC,EQUITY US CM,977852102,14535299,334068,SH,,DFND,2,334068,0,0
861177,UBS ASSET MANAGEMENT AMERICAS INC,20231231,20240214,WOLFSPEED INC,EQUITY US CM,977852102,3665587,84247,SH,,DFND,7,61801,0,22446
861177,UBS ASSET MANAGEMENT AMERICAS INC,20231231,20240214,WOLFSPEED INC,EQUITY US CM,977852102,10313654,237041,SH,,SOLE,7,188206,0,48835
861177,UBS ASSET MANAGEMENT AMERICAS INC,20231231,20240214,WOLFSPEED INC,EQUITY US CM,977852102,14760680,339248,SH,,DFND,8,84236,0,255012
861177,UBS ASSET MANAGEMENT AMERICAS INC,20231231,20240214,WOLFSPEED INC,EQUITY US CM,977852102,587429,13501,SH,,OTR,8,13501,0,0
861177,UBS ASSET MANAGEMENT AMERICAS INC,20231231,20240214,WOLFSPEED INC,EQUITY US CM,977852102,31023,713,SH,,SOLE,8,713,0,0
861177,UBS ASSET MANAGEMENT AMERICAS INC,20231231,20240214,WOLFSPEED INC,EQUITY US CM,977852102,168384,3870,SH,,OTR,,0,0,3870
861177,UBS ASSET MANAGEMENT AMERICAS INC,20231231,20240214,WOLFSPEED INC,EQUITY US CM,977852102,2132295,49007,SH,,SOLE,,49007,0,0
861177,UBS ASSET MANAGEMENT AMERICAS INC,20231231,20240214,WOLFSPEED INC,CONV BD US,977852AB8,407788,600000,PRN,,SOLE,7,600000,0,0
861177,UBS ASSET MANAGEMENT AMERICAS INC,20231231,20240214,WOLFSPEED INC,CONV BD US,977852AD4,62936423,93800000,PRN,,SOLE,7,93800000,0,0
1374170,NORGES BANK,20240630,20240814,WOLFSPEED INC,COM,977852102,24312642,1068218,SH,,SOLE,,1068218,0,0
1690010,"Parallel Advisors, LLC",20231231,20240212,CREE INC,Stock,977852102,8702,200,SH,,SOLE,,0,0,200
901541,COMERICA BANK,20240930,20241114,WOLFSPEED INC,COM,977852102,175,18,SH,,DFND,,0,0,18
901541,COMERICA BANK,20240930,20241114,WOLFSPEED INC,COM,977852102,697944,71953,SH,,SOLE,,71171,0,782
901541,COMERICA BANK,20240930,20241114,WOLFSPEED INC,NOTE  0.250% 2/1,977852AB8,2358,6000,SH,,DFND,,0,0,6000
901541,COMERICA BANK,20240930,20241114,WOLFSPEED INC,NOTE  0.250% 2/1,977852AB8,25938,66000,SH,,SOLE,,0,0,66000
1439207,"Green Alpha Advisors, LLC",20240930,20241007,WOLFSPEED INC,COM,977852102,333370,34368,SH,,SOLE,,34368,0,0
1376113,ALPS ADVISORS INC,20240630,20240813,WOLFSPEED INC,COM,977852102,6569059,288623,SH,,DFND,,288623,0,0
35527,FIFTH THIRD BANCORP,20231231,20240119,WOLFSPEED INC,COM,977852102,34547,794,SH,,DFND,1,794,0,0
757657,STEPHENS INC /AR/,20240331,20240515,WOLFSPEED INC,NOTE  0.250% 2/1,977852AB8,69437,119000,SH,,DFND,,0,119000,0
1376113,ALPS ADVISORS INC,20240930,20241112,WOLFSPEED INC,COM,977852102,2605313,268589,SH,,DFND,,268589,0,0
1856405,SONA ASSET MANAGEMENT (US) LLC,20240930,20241114,WOLFSPEED INC,NOTE  1.750% 5/0,225447AD3,211128,300000,PRN,,SOLE,1,300000,0,0
1856405,SONA ASSET MANAGEMENT (US) LLC,20240930,20241114,WOLFSPEED INC,NOTE  1.750% 5/0,225447AD3,4011432,5700000,PRN,,SOLE,1,5700000,0,0
901541,COMERICA BANK,20231231,20240214,WOLFSPEED INC COM,COMMON,977852102,49915,1147,SH,,SOLE,100,808,0,339
901541,COMERICA BANK,20231231,20240214,WOLFSPEED INC COM,COMMON,977852102,3404,78,SH,,DFND,100,13,0,65
901541,COMERICA BANK,20231231,20240214,WOLFSPEED INC CONV RATIO,COMMON,977852AB8,2020,3000,SH,,SOLE,100,0,0,3000
901541,COMERICA BANK,20231231,20240214,WOLFSPEED INC COM,COMMON,977852102,2682364,61649,SH,,SOLE,100,49911,0,11738
901541,COMERICA BANK,20231231,20240214,WOLFSPEED INC COM,COMMON,977852102,169205,3889,SH,,DFND,100,0,0,3889
901541,COMERICA BANK,20231231,20240214,WOLFSPEED INC CONV RATIO,COMMON,977852AB8,44451,66000,SH,,SOLE,100,0,0,66000
1107314,OREGON PUBLIC EMPLOYEES RETIREMENT FUND,20240630,20240802,WOLFSPEED INC,COM,977852102,596107,26191,SH,,SOLE,,26191,0,0
1651424,Quadrature Capital Ltd,20240930,20241114,WOLFSPEED INC,COM,977852102,1790414,184674,SH,,DFND,1,0,184674,0
1376113,ALPS ADVISORS INC,20240331,20240514,WOLFSPEED INC,COM,977852102,9398995,318610,SH,,DFND,,318610,0,0
1822015,HCEP Management Ltd,20240331,20240514,WOLFSPEED INC,COM,977852102,5900000,200000,SH,,SOLE,,200000,0,0
1107314,OREGON PUBLIC EMPLOYEES RETIREMENT FUND,20231231,20240212,WOLFSPEED INC,COM,977852102,1542342,35448,SH,,SOLE,,35448,0,0
1856405,SONA ASSET MANAGEMENT (US) LLC,20231231,20240213,WOLFSPEED INC,NOTE  1.750% 5/0,225447AD3,27354577,23900000,PRN,,SOLE,,23900000,0,0
1856405,SONA ASSET MANAGEMENT (US) LLC,20231231,20240213,WOLFSPEED INC,NOTE  1.875%12/0,977852AD4,2699700,4000000,PRN,,SOLE,,4000000,0,0
1694217,"DZ BANK AG Deutsche Zentral Genossenschafts Bank, Frankfurt am Main",20240630,20240814,WOLFSPEED INC,NOTE 1.750% 5/0,225447AD3,11423082,12750000,PRN,,DFND,"3,5",0,0,12750000
1694217,"DZ BANK AG Deutsche Zentral Genossenschafts Bank, Frankfurt am Main",20240630,20240814,WOLFSPEED INC,NOTE 0.250% 2/1,977852AB8,2825110,4750000,PRN,,DFND,"3,5",0,0,4750000
1103882,Paloma Partners Management Co,20240930,20241114,WOLFSPEED INC,NOTE  1.750% 5/0,225447AD3,213930,300000,PRN,,OTR,"1,3,4",0,300000,0
1103882,Paloma Partners Management Co,20240930,20241114,WOLFSPEED INC,NOTE  1.750% 5/0,225447AD3,13204500,18517000,PRN,,DFND,1,18517000,0,0
1558481,Arizona State Retirement System,20240930,20241112,WOLFSPEED INC,COM,977852102,351518,36239,SH,,SOLE,,36239,0,0
1103882,Paloma Partners Management Co,20240331,20240515,WOLFSPEED INC,COM,977852102,73101,2478,SH,,OTR,1,0,2478,0
1103882,Paloma Partners Management Co,20240331,20240515,WOLFSPEED INC,NOTE  0.250% 2/1,977852AB8,7049566,12000000,PRN,,DFND,1,12000000,0,0
1666741,Cetera Investment Advisers,20240630,20240822,WOLFSPEED INC,COM,977852102,263128,11561,SH,,SOLE,,0,0,11561
1890906,"Allspring Global Investments Holdings, LLC",20231231,20240125,WOLFSPEED INC,COM,977852102,2219,51,SH,,DFND,2,51,0,0
1890906,"Allspring Global Investments Holdings, LLC",20240630,20240726,WOLFSPEED INC,COM,977852102,7101,312,SH,,DFND,2,312,0,0
1633275,Quinn Opportunity Partners LLC,20231231,20240213,WOLFSPEED INC,COM,977852102,1392320,32000,SH,,SOLE,0,14000,0,18000
1638555,"SUMMIT PARTNERS PUBLIC ASSET MANAGEMENT, LLC",20231231,20240214,WOLFSPEED INC,COM,977852102,8702000,200000,SH,Put,SOLE,,200000,0,0
1346554,"TENOR CAPITAL MANAGEMENT Co., L.P.",20240930,20241114,WOLFSPEED INC,NOTE  0.250% 2/1,977852AB8,5244539,13000000,PRN,,SOLE,,13000000,0,0
1346554,"TENOR CAPITAL MANAGEMENT Co., L.P.",20240331,20240515,WOLFSPEED INC,NOTE  1.750% 5/0,225447AD3,2431075,2500000,PRN,,SOLE,,2500000,0,0
1616525,"CHARTWELL INVESTMENT PARTNERS, LLC",20240630,20240808,WOLFSPEED INC,cs,977852102,211,9276,SH,,SOLE,,9276,0,0
1616525,"CHARTWELL INVESTMENT PARTNERS, LLC",20240630,20240808,WOLFSPEED INC,cs,977852102,42,1861,SH,,DFND,,1861,0,0
1822015,HCEP Management Ltd,20240630,20240813,WOLFSPEED INC,COM,977852102,3057647,134343,SH,,SOLE,,134343,0,0
1389426,"Rafferty Asset Management, LLC",20240630,20240813,WOLFSPEED INC,COM,977852102,22934683,1007675,SH,,SOLE,,1007675,0,0
824468,CREDIT SUISSE AG/,20231231,20240208,WOLFSPEED INC,COM,977852102,2843117,65344,SH,,DFND,,14500,0,50844
824468,CREDIT SUISSE AG/,20231231,20240208,WOLFSPEED INC,COM,977852102,5957737,136928,SH,,DFND,11,136928,0,0
824468,CREDIT SUISSE AG/,20231231,20240208,WOLFSPEED INC,COM,977852102,115040,2644,SH,,DFND,14,0,0,2644
824468,CREDIT SUISSE AG/,20231231,20240208,WOLFSPEED INC,COM,977852102,45320973,1041622,SH,,DFND,4,1041622,0,0
824468,CREDIT SUISSE AG/,20231231,20240208,WOLFSPEED INC,COM,977852102,5216240,119886,SH,,DFND,6,119886,0,0
824468,CREDIT SUISSE AG/,20231231,20240208,WOLFSPEED INC,NOTE  1.750% 5/0,225447AD3,1611390,1000000,PRN,,DFND,6,1000000,0,0
824468,CREDIT SUISSE AG/,20231231,20240208,WOLFSPEED INC,NOTE  1.875%12/0,977852AD4,2300000,2300000,PRN,,DFND,,0,0,2300000
824468,CREDIT SUISSE AG/,20231231,20240208,WOLFSPEED INC,NOTE  1.875%12/0,977852AD4,920000,920000,PRN,,DFND,11,920000,0,0
824468,CREDIT SUISSE AG/,20231231,20240208,WOLFSPEED INC,NOTE  1.875%12/0,977852AD4,3500000,3500000,PRN,,DFND,6,3500000,0,0
1664864,"Sugarloaf Wealth Management, LLC",20231231,20240110,CREE INC,Stock,977852102,6527,150,SH,,SOLE,,150,0,0
1533421,Tower Research Capital LLC (TRC),20240930,20241114,WOLFSPEED INC,COM,977852102,65979,6802,SH,,OTR,1,6802,0,0
1533421,Tower Research Capital LLC (TRC),20240930,20241114,WOLFSPEED INC,COM,977852102,132929,13704,SH,,DFND,2,13704,0,0
1992519,"EntryPoint Capital, LLC",20240331,20240514,WOLFSPEED INC,COM,977852102,97203,3295,SH,,SOLE,,3295,0,0
1659203,"Capital Investment Advisory Services, LLC",20240630,20240814,WOLFSPEED INC,COM,977852102,262878,11550,SH,,SOLE,,0,0,11550
1792635,Nebula Research & Development LLC,20240331,20240515,WOLFSPEED INC,COM,977852102,531413,18014,SH,,SOLE,,18014,0,0
1357955,ProShare Advisors LLC,20240630,20240813,WOLFSPEED INC,COM,977852102,532471,23395,SH,,SOLE,,23395,0,0
1659203,"Capital Investment Advisory Services, LLC",20240930,20241030,WOLFSPEED INC,COM,977852102,114460,11800,SH,,SOLE,,0,0,11800
1992519,"EntryPoint Capital, LLC",20231231,20240214,WOLFSPEED INC,COM,977852102,57477,1321,SH,,SOLE,,1321,0,0
1167456,AQR Arbitrage LLC,20240630,20240814,WOLFSPEED INC,NOTE 0.250% 2/1,977852AB8,4206088,7075000,PRN,,DFND,,7075000,0,0
1167456,AQR Arbitrage LLC,20240630,20240814,WOLFSPEED INC,NOTE 1.875%12/0,977852AD4,41700,75000,PRN,,DFND,,75000,0,0
1107314,OREGON PUBLIC EMPLOYEES RETIREMENT FUND,20240930,20241029,WOLFSPEED INC,COM,977852102,287120,29600,SH,,SOLE,,29600,0,0
1103882,Paloma Partners Management Co,20240630,20240814,WOLFSPEED INC,COM,977852102,14020,616,SH,,OTR,1,0,616,0
1103882,Paloma Partners Management Co,20240630,20240814,WOLFSPEED INC,NOTE  1.750% 5/0,225447AD3,19269350,21400000,PRN,,DFND,1,21400000,0,0
1534450,"Ground Swell Capital, LLC",20240930,20241029,WOLFSPEED INC,COM,977852102,99095,10216,SH,,SOLE,,10216,0,0
1068855,"Asset Management One Co., Ltd.",20240331,20240502,WOLFSPEED INC,COM,977852102,117705,3990,SH,,DFND,,3990,0,0
1533421,Tower Research Capital LLC (TRC),20240630,20240813,WOLFSPEED INC,COM,977852102,183355,8056,SH,,OTR,1,8056,0,0
1533421,Tower Research Capital LLC (TRC),20240630,20240813,WOLFSPEED INC,COM,977852102,73788,3242,SH,,DFND,2,3242,0,0
1539041,PICTON MAHONEY ASSET MANAGEMENT,20240930,20241104,WOLFSPEED INC,COM,977852102,12,1215,SH,,SOLE,N/A,1215,0,0
315297,PUBLIC EMPLOYEES RETIREMENT ASSOCIATION OF COLORADO,20240331,20240515,WOLFSPEED,COM,977852102,430,14571,SH,,SOLE,,14571,0,0
1659203,"Capital Investment Advisory Services, LLC",20231231,20240201,WOLFSPEED INC,COM,977852102,377014,8665,SH,,SOLE,,0,0,8665
1510387,"Gotham Asset Management, LLC",20240630,20240814,WOLFSPEED INC,COM,977852102,2380696,104600,SH,,SOLE,,104600,0,0
1616525,"CHARTWELL INVESTMENT PARTNERS, LLC",20240331,20240514,WOLFSPEED INC,cs,977852102,327,11098,SH,,SOLE,,11098,0,0
1616525,"CHARTWELL INVESTMENT PARTNERS, LLC",20240331,20240514,WOLFSPEED INC,cs,977852102,55,1861,SH,,DFND,,1861,0,0
1737088,"Castleview Partners, LLC",20240930,20241009,WOLFSPEED INC,COM,977852102,569,25,SH,,SOLE,,25,0,0
1510387,"Gotham Asset Management, LLC",20231231,20240214,WOLFSPEED INC,COM,977852102,3861817,88757,SH,,SOLE,,88757,0,0
1141802,NORTHWESTERN MUTUAL WEALTH MANAGEMENT CO,20240331,20240515,WOLFSPEED INC,COM,977852102,75317,2554,SH,,DFND,,0,0,2554
72971,WELLS FARGO & COMPANY/MN,20231231,20240209,WOLFSPEED INC,COM,977852102,16838,387,SH,,DFND,48,87,0,300
72971,WELLS FARGO & COMPANY/MN,20231231,20240209,WOLFSPEED INC,COM,977852102,3916270,90009,SH,,DFND,13,0,0,90009
72971,WELLS FARGO & COMPANY/MN,20231231,20240209,WOLFSPEED INC,NOTE 0.250% 2/1,977852AB8,1115793,1634000,PRN,,DFND,15,0,0,1634000
72971,WELLS FARGO & COMPANY/MN,20231231,20240209,WOLFSPEED INC,NOTE 1.750% 5/0,225447AD3,4066410,3560000,PRN,,DFND,24,3560000,0,0
72971,WELLS FARGO & COMPANY/MN,20231231,20240209,WOLFSPEED INC,COM,977852102,33512011,770214,SH,,DFND,4,770214,0,0
72971,WELLS FARGO & COMPANY/MN,20231231,20240209,WOLFSPEED INC,NOTE 0.250% 2/1,977852AB8,1976880,2895000,PRN,,DFND,24,2895000,0,0
72971,WELLS FARGO & COMPANY/MN,20231231,20240209,WOLFSPEED INC,COM,977852102,15116731,347431,SH,,DFND,15,1,0,347430
72971,WELLS FARGO & COMPANY/MN,20231231,20240209,WOLFSPEED INC,NOTE 0.250% 2/1,977852AB8,2049,3000,PRN,,DFND,4,3000,0,0
72971,WELLS FARGO & COMPANY/MN,20231231,20240209,WOLFSPEED INC,NOTE 0.250% 2/1,977852AB8,424739,622000,PRN,,DFND,13,0,0,622000
72971,WELLS FARGO & COMPANY/MN,20231231,20240209,WOLFSPEED INC,NOTE 1.875%12/0,977852AD4,31636555,47053000,PRN,,DFND,24,47053000,0,0
1890906,"Allspring Global Investments Holdings, LLC",20240930,20241018,WOLFSPEED INC,COM,977852102,20952,2160,SH,,DFND,2,2160,0,0
1569395,"Mirae Asset Global Investments Co., Ltd.",20240331,20240501,WOLFSPEED INC,COM,977852102,141453,4795,SH,,DFND,"5,6",4795,0,0
1569395,"Mirae Asset Global Investments Co., Ltd.",20240331,20240501,WOLFSPEED INC,COM,977852102,3637468,123304,SH,,SOLE,,123304,0,0
1533457,"FOX RUN MANAGEMENT, L.L.C.",20240630,20240813,WOLFSPEED INC,COM,977852102,749874,32947,SH,,SOLE,,32947,0,0
1992825,"Farther Finance Advisors, LLC",20231231,20240215,WOLFSPEED INC COM,Stock,977852102,4351,100,SH,,SOLE,,0,0,100
1107314,OREGON PUBLIC EMPLOYEES RETIREMENT FUND,20240331,20240503,WOLFSPEED INC,COM,977852102,917185,31091,SH,,SOLE,,31091,0,0
72971,WELLS FARGO & COMPANY/MN,20240331,20240510,WOLFSPEED INC,COM,977852102,4374850,148300,SH,Put,DFND,24,148300,0,0
72971,WELLS FARGO & COMPANY/MN,20240331,20240510,WOLFSPEED INC,NOTE 0.250% 2/1,977852AB8,377403,644000,PRN,,DFND,13,0,0,644000
72971,WELLS FARGO & COMPANY/MN,20240331,20240510,WOLFSPEED INC,COM,977852102,10768,365,SH,,DFND,48,65,0,300
72971,WELLS FARGO & COMPANY/MN,20240331,20240510,WOLFSPEED INC,NOTE 1.750% 5/0,225447AD3,7058470,7410000,PRN,,DFND,24,7410000,0,0
72971,WELLS FARGO & COMPANY/MN,20240331,20240510,WOLFSPEED INC,COM,977852102,5448650,184700,SH,Call,DFND,24,184700,0,0
72971,WELLS FARGO & COMPANY/MN,20240331,20240510,WOLFSPEED INC,NOTE 0.250% 2/1,977852AB8,8204,14000,PRN,,DFND,4,14000,0,0
72971,WELLS FARGO & COMPANY/MN,20240331,20240510,WOLFSPEED INC,NOTE 1.875%12/0,977852AD4,20682953,36512000,PRN,,DFND,24,36512000,0,0
72971,WELLS FARGO & COMPANY/MN,20240331,20240510,WOLFSPEED INC,COM,977852102,2766908,93794,SH,,DFND,13,0,0,93794
72971,WELLS FARGO & COMPANY/MN,20240331,20240510,WOLFSPEED INC,COM,977852102,10974296,372010,SH,,DFND,15,1,0,372009
72971,WELLS FARGO & COMPANY/MN,20240331,20240510,WOLFSPEED INC,NOTE 0.250% 2/1,977852AB8,1139828,1945000,PRN,,DFND,24,1945000,0,0
72971,WELLS FARGO & COMPANY/MN,20240331,20240510,WOLFSPEED INC,COM,977852102,21444199,726922,SH,,DFND,4,726922,0,0
72971,WELLS FARGO & COMPANY/MN,20240331,20240510,WOLFSPEED INC,NOTE 0.250% 2/1,977852AB8,928858,1585000,PRN,,DFND,15,0,0,1585000
1887492,"Clear Sky Advisers, LLC",20231231,20240209,WOLFSPEED INC,COM,977852102,2046058,47025,SH,,SOLE,,47025,0,0
886982,GOLDMAN SACHS GROUP INC,20240630,20240813,WOLFSPEED INC,CMN,977852102,1785750,78460,SH,,DFND,1,44760,0,33700
886982,GOLDMAN SACHS GROUP INC,20240630,20240813,WOLFSPEED INC,CMN,977852102,3186400,140000,SH,Call,DFND,1,140000,0,0
886982,GOLDMAN SACHS GROUP INC,20240630,20240813,WOLFSPEED INC,CMN,977852102,1750790,76924,SH,,DFND,2,75044,0,1880
1346554,"TENOR CAPITAL MANAGEMENT Co., L.P.",20240630,20240814,WOLFSPEED INC,NOTE  0.250% 2/1,977852AB8,611019,1036000,PRN,,SOLE,,1036000,0,0
1346554,"TENOR CAPITAL MANAGEMENT Co., L.P.",20240630,20240814,WOLFSPEED INC,NOTE  1.750% 5/0,225447AD3,2256654,2500000,PRN,,SOLE,,2500000,0,0
1575129,"SEVEN EIGHT CAPITAL, LP",20240630,20240812,WOLFSPEED INC,COM,977852102,5223375,229498,SH,,SOLE,,229498,0,0
1803557,"Center for Financial Planning, Inc.",20240630,20240718,WOLFSPEED INC,COM,977852102,1161,51,SH,,SOLE,,0,0,51
102909,VANGUARD GROUP INC,20240331,20240510,WOLFSPEED INC,COM,977852102,514804,17451,SH,,DFND,1,0,17451,0
102909,VANGUARD GROUP INC,20240331,20240510,WOLFSPEED INC,COM,977852102,771956,26168,SH,,DFND,2,0,26168,0
102909,VANGUARD GROUP INC,20240331,20240510,WOLFSPEED INC,COM,977852102,3981792,134976,SH,,DFND,4,0,0,134976
102909,VANGUARD GROUP INC,20240331,20240510,WOLFSPEED INC,COM,977852102,380563924,12900472,SH,,SOLE,,0,0,12900472
886982,GOLDMAN SACHS GROUP INC,20240930,20241114,WOLFSPEED INC,CMN,977852102,1217835,125550,SH,,DFND,1,125435,0,115
886982,GOLDMAN SACHS GROUP INC,20240930,20241114,WOLFSPEED INC,CMN,977852102,1317153,135789,SH,,DFND,2,134590,0,1199
